x_osa,y_osa,x_tacka,y_tacka
330.0,332.1333333333333,500,460
329.4,332.26666666666665,500,460
329.2,332.1333333333333,960,460
329.0,331.8666666666667,960,460
328.8,332.0,960,460
328.6,331.73333333333335,960,460
328.8,331.6,960,460
329.0,331.6,960,460
329.4,331.6,960,460
329.0,331.2,960,460
326.8,332.1333333333333,960,460
324.4,333.2,960,460
322.6,334.53333333333336,960,460
320.2,335.6,960,460
317.8,336.53333333333336,960,460
316.6,337.3333333333333,960,460
315.2,338.1333333333333,960,460
312.6,339.2,960,460
310.0,340.26666666666665,960,460
307.8,341.2,960,460
307.8,342.0,960,460
308.2,343.2,960,460
307.8,344.0,960,460
308.0,344.8,960,460
307.8,345.8666666666667,960,460
306.6,346.0,960,460
305.6,345.73333333333335,960,460
305.8,345.3333333333333,960,460
306.0,345.2,960,460
306.2,345.06666666666666,960,460
305.4,345.06666666666666,960,460
305.0,344.93333333333334,960,460
305.0,344.6666666666667,960,460
305.0,344.53333333333336,960,460
305.2,344.4,960,460
305.4,344.4,960,460
305.4,344.0,960,460
305.2,344.0,960,460
304.8,344.1333333333333,960,460
302.8,343.6,960,460
303.2,343.6,960,460
303.0,343.46666666666664,960,460
302.8,343.46666666666664,960,460
302.8,343.3333333333333,960,460
302.8,343.2,960,460
302.6,343.06666666666666,960,460
302.4,343.06666666666666,960,460
302.2,343.06666666666666,960,460
302.4,342.93333333333334,960,460
305.4,342.8,960,460
305.8,342.93333333333334,960,460
305.8,342.93333333333334,960,460
305.6,343.06666666666666,960,460
305.8,342.8,960,460
306.0,343.06666666666666,960,460
306.0,342.93333333333334,960,460
306.0,343.06666666666666,960,460
306.0,343.2,960,460
306.2,343.2,960,460
305.4,343.46666666666664,960,460
305.4,343.6,960,460
305.8,343.73333333333335,960,460
306.0,343.73333333333335,960,460
305.8,343.73333333333335,960,460
305.6,343.73333333333335,960,460
302.4,342.53333333333336,960,460
302.6,342.4,960,460
303.0,342.26666666666665,960,460
302.8,342.4,960,460
302.4,342.53333333333336,960,460
302.2,342.53333333333336,960,460
302.0,342.53333333333336,960,460
302.8,342.4,960,460
303.0,342.53333333333336,960,460
303.0,342.4,960,460
307.0,342.4,960,460
307.4,342.26666666666665,960,460
307.8,342.26666666666665,960,460
308.2,342.4,960,460
308.6,342.53333333333336,960,460
309.0,343.6,960,460
309.6,343.73333333333335,960,460
309.2,343.73333333333335,960,460
309.2,343.73333333333335,960,460
309.6,343.6,960,460
309.8,343.6,960,460
309.2,343.73333333333335,960,460
308.6,343.8666666666667,960,460
308.8,343.8666666666667,960,460
308.6,343.8666666666667,960,460
308.2,343.8666666666667,960,460
307.6,344.0,960,460
307.4,344.1333333333333,960,460
307.2,344.1333333333333,960,460
307.0,344.0,960,460
306.4,344.0,960,460
306.8,344.0,960,460
307.4,344.0,960,460
307.4,344.0,960,460
307.6,344.1333333333333,960,460
307.8,344.1333333333333,960,460
308.6,343.8666666666667,960,460
308.6,343.6,960,460
308.6,343.6,960,460
308.0,343.46666666666664,960,460
307.4,343.6,960,460
307.2,343.46666666666664,960,460
307.2,344.0,960,460
307.2,344.53333333333336,960,460
307.0,344.53333333333336,960,460
306.8,344.4,960,460
306.6,344.4,960,460
307.6,344.26666666666665,960,460
307.8,344.1333333333333,960,460
308.6,344.26666666666665,960,460
309.2,344.1333333333333,960,460
309.4,344.1333333333333,960,460
304.2,343.73333333333335,960,460
303.8,343.73333333333335,960,460
304.0,343.73333333333335,960,460
300.0,343.2,960,460
298.8,343.06666666666666,960,460
